,vehicle_id,name,location,origin_zone,days_between_charges,charging_demand,arrival_time,departure_time,idling_duration,charging_power,strategy
28,72,BEV,home,5_4,3.1750230134281603,10.291273667095535,15.736338767693905,9.332700707301784,17.59636193960788,7.4,dumb
29,73,PHEV,home,1_2,1.282984674684352,4.149915350268351,20.36534577148591,9.117213605246684,12.751867833760775,11.0,dumb
30,75,BEV,home,1_4,4.0918733956527715,13.262972989928462,17.150813869565287,9.49859401422494,16.34778014465965,7.4,dumb
31,78,PHEV,home,4_4,1.8910235988011401,8.659317714371149,18.383617968019788,8.658869346313086,14.275251378293298,3.2,dumb
32,82,PHEV,home,4_4,2.808206020008829,9.10228204311853,15.416247275669383,6.823269380774596,15.407022105105213,3.2,dumb
33,86,PHEV,home,2_4,1.2180324362022712,5.577561855755433,15.444582030971553,8.889064472724723,17.44448244175317,11.0,dumb
34,88,PHEV,home,2_2,1.0,4.57915708139885,20.65481590612693,7.738130231545895,11.083314325418964,3.2,dumb
35,89,PHEV,home,2_1,1.0,7.235755789119436,22.76009721631877,8.156709400148072,9.396612183829303,7.4,dumb
36,90,PHEV,home,2_3,1.0,4.579141887239957,17.549518946292547,7.549698577102529,14.000179630809981,7.4,dumb
37,91,BEV,home,2_2,1.0,10.230780234893375,15.35379560569097,8.844747469846187,17.490951864155218,11.0,dumb
38,95,BEV,home,2_2,2.0714989485370174,9.485719079303555,14.472150944663202,7.821126644759884,17.34897570009668,11.0,dumb
39,97,PHEV,home,1_2,1.0,7.2357557893452125,16.56037132596401,9.507283446393505,16.946912120429495,11.0,dumb
40,98,BEV,home,1_5,1.0,3.241296029463972,18.73438183317283,8.99845307335002,14.264071240177191,7.4,dumb
41,101,PHEV,home,5_4,1.0,7.244811031197476,21.364608503846693,9.87985799441661,12.515249490569918,3.2,dumb
42,104,PHEV,home,1_4,1.0,3.2412960293490793,17.254960641786994,8.294146601932312,15.039185960145318,3.2,dumb
43,109,BEV,home,0_3,1.0,9.723886170440696,18.69670078499243,8.310050620037922,13.613349835045492,11.0,dumb
44,110,BEV,home,2_3,4.744204762564066,15.345560791644285,20.213963971306796,9.107655984314793,12.893692013007996,3.2,dumb
45,111,PHEV,home,2_3,1.0,3.234590739672158,19.18436316459246,9.161101303617372,13.97673813902491,11.0,dumb
46,113,BEV,home,2_4,4.688352612984551,21.46863183222691,17.35982865270102,5.978726827946019,12.618898175245,7.4,dumb
47,116,BEV,home,1_3,5.07024026807726,23.21734958910641,17.59810910132682,9.723967668640988,16.125858567314168,11.0,dumb
48,117,PHEV,home,1_4,1.0,3.2345790501827394,17.212486553025474,7.324573164641892,14.112086611616418,7.4,dumb
49,122,PHEV,home,1_5,1.0,10.230780234893375,13.96925246765727,7.17859020853532,17.20933774087805,7.4,dumb
50,123,PHEV,home,3_3,1.7450689415636638,5.644600898583693,17.1577881242202,10.608771526464484,17.450983402244283,11.0,dumb
51,127,BEV,home,2_5,1.0,3.2345907397684037,17.424259146246957,8.502146222948559,15.077887076701602,11.0,dumb
52,128,PHEV,home,3_5,1.0,4.579157081624884,14.347660410797568,6.383553806435265,16.035893395637697,3.2,dumb
53,134,PHEV,home,2_4,1.2393534060274705,5.675193925715346,19.902105415360978,7.4269205031008,11.524815087739821,3.2,dumb
54,135,BEV,home,1_3,1.0,6.482602813592505,20.482776043853125,10.972248521928012,14.489472478074887,3.2,dumb
55,138,PHEV,home,0_3,1.0,9.158265871033663,19.699454764501535,8.083641661275374,12.384186896773839,11.0,dumb
56,140,PHEV,home,1_2,1.5916946312705869,7.288595557474911,19.459185871477775,9.607021198101581,14.147835326623806,11.0,dumb
57,142,BEV,home,2_3,5.696320852366307,18.425266679265473,18.504804908051657,7.697320054650239,13.192515146598582,11.0,dumb
58,144,BEV,home,3_2,1.0,3.2413067842781533,20.246661672599817,9.31453693434183,13.067875261742012,7.4,dumb
59,146,BEV,home,2_4,9.422211211128548,30.54027712304185,16.961091166096946,7.551225355288972,14.590134189192026,7.4,dumb
60,150,PHEV,home,1_3,1.0386221361535986,3.3595054025199054,17.237484965095014,7.34452411221583,14.107039147120815,7.4,dumb
61,152,PHEV,home,2_3,1.4083507698287712,4.555438358298298,18.75421522861751,9.854822829328471,15.10060760071096,11.0,dumb
62,155,BEV,home,4_3,4.163316582818594,26.989209365316913,20.139538968813643,9.519925832162883,13.38038686334924,11.0,dumb
63,158,PHEV,home,1_3,1.0,3.2412960292350492,14.738633414578558,10.106560273060072,19.367926858481514,3.2,dumb
64,164,BEV,home,2_2,1.4898337768139414,9.63800507611066,18.87615057969943,9.478317943397759,14.602167363698328,11.0,dumb
65,169,BEV,home,2_3,3.0880420690281016,10.009291708722023,17.665226796490895,8.274375554039144,14.60914875754825,3.2,dumb
66,170,BEV,home,2_4,1.5384773931643694,4.976344729124431,17.970623736456165,9.75648065617391,15.785856919717745,3.2,dumb
67,173,BEV,home,1_2,2.0872588386635864,9.557854376965407,16.891933718537736,9.815824834946074,16.92389111640834,7.4,dumb
68,174,BEV,home,1_3,3.1233369733609906,22.627862763412246,15.370216775092208,9.819168934698594,18.448952159606385,11.0,dumb
69,175,BEV,home,2_3,4.541639735208436,20.796881755154658,14.72233713879862,8.21498006893276,17.49264293013414,11.0,dumb
70,177,PHEV,home,4_4,1.0,4.579169567138629,16.560820898955416,8.466352909627425,15.905532010672008,11.0,dumb
71,180,BEV,home,2_4,3.3386885614604473,10.799291103549322,14.53325360133418,8.578974789623622,18.04572118828944,3.2,dumb
72,181,PHEV,home,1_4,1.0,3.2412960293490793,16.990210819842098,6.97906868997573,13.988857870133632,3.2,dumb
73,182,PHEV,home,2_1,1.0,6.469181479048485,17.505086329095523,8.060713144877749,14.555626815782226,11.0,dumb
74,183,BEV,home,3_4,1.0,4.579157081511705,20.113324211229852,10.110497079599398,13.997172868369546,7.4,dumb
75,184,BEV,home,2_2,2.0658240497606677,14.94779832788277,18.462277141777832,7.626034702902906,13.163757561125074,7.4,dumb
76,185,PHEV,home,2_3,1.4544291736330772,4.7044831365425805,16.484587488310453,9.625029313006053,17.1404418246956,7.4,dumb
77,186,BEV,home,2_3,2.1470445589751366,15.554894293642128,23.33265175756192,7.518441913012854,8.185790155450935,7.4,dumb
78,187,BEV,home,0_3,8.45507242120514,27.405285519798294,18.053412169628945,7.688474413221066,13.63506224359212,3.2,dumb
79,189,PHEV,home,1_3,1.8476674085544769,8.460731224183533,14.215680914295092,9.145091835272972,18.92941092097788,11.0,dumb
80,190,BEV,home,2_5,1.0,4.579157081632464,15.849150468275534,9.264628345636586,17.415477877361052,7.4,dumb
81,192,BEV,home,0_3,1.5979485544752938,16.37538654150462,16.295806659261626,7.755679163285812,15.459872504024187,11.0,dumb
82,197,PHEV,home,1_3,1.0,6.482602813592505,18.845735367351608,9.404253623040862,14.558518255689254,7.4,dumb
83,201,PHEV,home,2_3,2.9017749745040073,9.386054461143075,21.116062497991607,8.211100340984183,11.095037842992577,11.0,dumb
84,202,BEV,home,3_3,5.330667050626055,17.278327276344985,18.78122571650925,6.711225719735237,11.930000003225986,7.4,dumb
85,207,BEV,home,3_3,4.355858843893314,14.089463263447199,18.91005847068767,8.54094736210651,13.63088889141884,7.4,dumb
86,210,PHEV,home,1_4,1.0,4.579141887239957,17.96736518247383,9.331388805272033,15.364023622798202,11.0,dumb
87,211,PHEV,home,2_5,1.0803102218898732,3.4943614398021334,18.595983877635355,7.548686063639206,12.952702186003851,7.4,dumb
88,212,BEV,home,2_5,7.22137242759861,23.35818438272934,18.418511434345533,9.792255628867677,15.373744194522144,7.4,dumb
89,215,BEV,home,4_4,1.173083520728947,3.8023420602380114,18.33160897990555,9.81398810321637,15.482379123310821,11.0,dumb
90,218,PHEV,home,2_3,1.0740127353688742,3.4739916481141244,18.100540566956756,8.249106124019777,14.148565557063021,11.0,dumb
91,219,BEV,home,1_4,7.696922779614122,24.948005243769735,16.59924287140461,9.547064808636803,16.94782193723219,3.2,dumb
92,220,PHEV,home,2_4,1.6401364736034483,5.316185479295614,16.10979631405104,7.2300806250595375,15.120284311008499,11.0,dumb
93,221,PHEV,home,1_4,1.0,7.244771523689089,16.05790972307668,8.364306922168211,16.30639719909153,7.4,dumb
94,225,BEV,home,4_4,7.701423663439649,24.9627448337834,20.163455998448853,9.755518826280728,13.592062827831874,11.0,dumb
95,228,BEV,home,3_5,2.413477886015013,11.051694353090701,19.649614231601095,8.977360779000866,13.327746547399771,11.0,dumb
96,233,PHEV,home,3_3,1.0,4.57915708151897,18.76349160923088,9.045143738174605,14.281652128943726,11.0,dumb
97,235,PHEV,home,2_4,2.779843161844161,8.991654949042095,18.26009566345427,8.571953938505438,14.311858275051168,3.2,dumb
98,236,BEV,home,4_3,7.141276830704677,23.147132153723412,17.62850298979723,8.244211959439909,14.615708969642679,3.2,dumb
99,238,PHEV,home,2_3,1.9289745291177378,6.2394431489476965,16.592095502111533,8.084801171929744,15.49270566981821,11.0,dumb
100,240,PHEV,home,4_4,1.0,3.241315622238397,17.94674821654691,7.6044351690219845,13.657686952475073,11.0,dumb
101,242,BEV,home,2_4,1.3152499785764016,17.543079537084658,19.65260159049314,8.354252938472886,12.701651347979745,11.0,dumb
102,243,BEV,home,2_4,2.580297732222642,8.363536545324084,20.480502513574667,9.485993589866746,13.00549107629208,3.2,dumb
103,248,PHEV,home,2_4,1.0,9.703772218694015,23.039494667272066,8.614568699957205,9.575074032685139,3.2,dumb
104,251,BEV,home,2_5,1.0,3.2345907397684037,16.401179782191768,7.599801709373903,15.198621927182135,11.0,dumb
105,255,PHEV,home,3_0,1.0,9.158298968087484,16.738136413503902,8.372596259542295,15.634459846038393,7.4,dumb
106,257,BEV,home,1_3,3.3536414740642844,10.870144793362542,17.179927090198102,9.221771558930303,16.0418444687322,11.0,dumb
107,259,PHEV,home,3_2,1.5500085724998365,5.013658528086497,18.457465962273535,7.506568901928839,13.049102939655304,11.0,dumb
108,260,BEV,home,3_2,2.876297327424469,9.303672818851851,15.967891675346586,8.35576933603001,16.387877660683422,11.0,dumb
109,265,PHEV,home,3_4,2.5395029660558364,8.231330636597528,17.84576320246895,6.2516237642886345,12.405860561819683,7.4,dumb
110,269,BEV,home,4_4,3.752214373490695,34.364004887732506,18.56875133895002,9.260586298032816,14.691834959082797,11.0,dumb
111,270,BEV,home,0_3,4.963902414707027,35.96220889469359,18.510058779368897,6.817887669528247,12.30782889015935,11.0,dumb
112,272,BEV,home,4_3,9.800721723480939,31.767232431023896,18.214932163084548,9.714651304905015,15.499719141820467,3.2,dumb
113,273,BEV,home,2_4,2.7362562734146367,8.850669203356832,16.75718606753358,9.716182927597549,16.95899686006397,3.2,dumb
114,274,BEV,home,0_3,1.3487845742089533,13.115427668054183,20.580643358141995,9.286269082705527,12.705625724563532,3.2,dumb
115,275,BEV,home,0_3,1.3116052336805402,8.502585050536347,19.022715227290274,7.008315513081159,11.985600285790886,3.2,dumb
116,276,BEV,home,1_3,3.9604804706572483,18.135602016747328,17.827265221855026,9.57240178271603,15.745136560861004,11.0,dumb
117,279,PHEV,home,1_4,1.0,6.482602813787418,19.81725062348169,8.246956273748637,12.429705650266946,3.2,dumb
118,281,BEV,home,1_4,2.683232516951515,12.286902411576982,20.08008757522598,9.478008219943181,13.3979206447172,3.2,dumb
119,289,PHEV,home,1_3,1.0,3.2412960292350492,18.039214534004863,10.36054899429579,16.321334460290927,11.0,dumb
120,290,BEV,home,2_4,3.0638643529741008,19.820694527163145,16.0486145450923,8.727992303078535,16.679377757986238,3.2,dumb
121,291,BEV,home,2_4,1.0,3.241306784438329,19.8394479223976,8.423550112242127,12.584102189844527,7.4,dumb
122,292,BEV,home,4_4,2.4722572294707867,16.026710110835833,18.424814903688908,8.303128769215641,13.878313865526733,11.0,dumb
123,295,PHEV,home,2_4,1.8983788085373168,6.14047851448467,17.80799523934875,7.486520512885162,13.678525273536414,11.0,dumb
124,297,BEV,home,2_4,1.0,3.234590739672158,12.777737816104656,7.98997337524591,19.212235559141256,11.0,dumb
125,300,BEV,home,2_5,1.0,4.579157081632464,19.056314925805403,7.532059294277609,12.475744368472206,7.4,dumb
126,301,PHEV,home,2_4,1.5766120361117228,5.1102832890760554,17.25589995285906,10.96646887343832,17.71056892057926,7.4,dumb
127,303,PHEV,home,3_0,1.0,4.5791570811816324,21.988446531082293,9.54083599812295,11.552389467040657,3.2,dumb
128,305,PHEV,home,2_3,1.9797980806244015,6.4038365380084015,20.885370242381015,9.612689426307869,12.727319183926854,3.2,dumb
129,307,BEV,home,4_4,2.741906016583093,17.77474138010327,16.7352012088248,8.6219144961715,15.8867132873467,3.2,dumb
130,308,BEV,home,1_3,2.803866091470876,20.288090304627406,20.157220834275925,8.867934931076828,12.710714096800903,11.0,dumb
131,310,BEV,home,0_3,4.355804607160508,31.556695137459965,17.343855146599555,6.553002424372826,13.20914727777327,11.0,dumb
132,311,BEV,home,1_4,1.0,7.244771523689089,16.55907201725137,9.439005532123138,16.879933514871766,3.2,dumb
133,312,BEV,home,2_5,1.9735557869424756,12.767290545513866,19.104481760889986,10.326718993387953,15.222237232497967,3.2,dumb
134,318,BEV,home,2_4,2.290144244200209,7.423060076068528,21.166058149276427,8.853234433303992,11.687176284027565,7.4,dumb
135,319,BEV,home,2_3,4.700852934104178,21.525944001850924,18.106503681493404,8.557210704587307,14.450707023093903,7.4,dumb
136,320,PHEV,home,2_4,1.6943637647741445,5.491952766068904,15.85709465401838,7.304706653568857,15.447611999550476,7.4,dumb
137,325,BEV,home,2_5,1.0,7.244793420323794,18.635334901889422,8.924624316838164,14.289289414948742,3.2,dumb
138,328,PHEV,home,0_3,2.0760585197304007,6.729093927845024,20.014061891284594,9.80019592964073,13.786134038356135,11.0,dumb
139,329,BEV,home,2_4,1.0,3.241306784438329,19.64024467237671,7.264001204729318,11.623756532352608,3.2,dumb
140,334,BEV,home,1_5,1.0,4.579141887401583,17.20270967001278,7.278566859489501,14.075857189476721,7.4,dumb
141,336,BEV,home,2_2,1.0,3.234590739576464,19.90765058918918,10.85568307825713,14.948032489067948,3.2,dumb
142,337,BEV,home,2_4,4.648265157569551,21.285136313062498,19.838567383172162,9.413748490755612,13.57518110758345,7.4,dumb
